456.81,105.662,583.0
512.25,115.92,434.0
701.56,94.3,465.0
487.64,107.87,450.0
467.75,106.444,530.0
548.74,98.486,531.0
674.29,101.844,427.0
671.51,102.626,427.0
560.72,97.75,520.0
514.89,104.42,446.0
573.91,95.404,482.0
706.72,99.636,452.0
571.67,97.658,561.0
495.71,100.832,512.0
484.54,102.442,540.0
561.66,104.65,434.0
522.75,101.844,483.0
533.91,105.202,409.0
507.6,103.224,463.0
561.54,99.82,519.0
541.31,102.12,450.0
410.94,107.594,528.0
463.98,107.318,507.0
681.96,118.128,402.0
497.13,103.546,450.0
