513.98,93.748,421.0
462.63,98.808,417.0
503.73,92.552,497.0
602.97,90.114,521.0
374.71,104.19,452.0
613.23,89.562,508.0
464.08,97.152,423.0
723.36,93.426,368.0
495.78,93.564,472.0
429.76,97.888,447.0
364.39,96.462,553.0
398.79,106.674,419.0
371.51,95.128,575.0
395.22,103.96,483.0
547.05,92.828,424.0
466.64,95.542,483.0
438.49,115.322,391.0
765.12,100.51,355.0
604.7,87.308,524.0
513.94,85.192,565.0
369.33,92.46,603.0
561.71,97.658,366.0
352.4,98.946,529.0
462.18,105.938,397.0
527.86,104.19,403.0
447.83,111.136,394.0
414.94,104.328,407.0
480.16,89.746,582.0
552.41,101.016,366.0
369.06,93.334,603.0
551.69,91.724,421.0
588.75,102.488,337.0
