302.62,73.14,349.0
345.67,66.378,337.0
338.1,67.804,337.0
327.31,67.482,356.0
305.23,74.52,324.0
358.4,62.652,422.0
335.41,64.584,396.0
344.11,63.204,396.0
319.49,68.356,371.0
412.47,70.242,311.0
356.9,65.412,362.0
341.02,65.412,375.0
326.5,69.828,324.0
328.94,66.332,385.0
317.25,69.138,371.0
310.2,69.966,355.0
310.05,71.852,324.0
383.4,70.242,321.0
336.5,63.71,420.0
376.08,61.962,412.0
346.46,66.654,324.0
353.1,70.656,311.0
303.07,73.048,342.0
343.06,71.162,321.0
356.04,66.24,337.0
319.18,65.964,396.0
388.94,66.01,337.0
345.33,63.066,431.0
300.09,71.852,385.0
347.43,63.894,371.0
335.19,64.63,422.0
389.98,61.272,418.0
337.6,66.378,349.0
302.89,70.794,349.0
319.46,66.562,380.0
481.14,64.998,368.0
326.23,66.608,371.0
300.89,70.38,396.0
299.18,68.218,405.0
301.19,70.702,367.0
340.37,67.344,324.0
