1235.77,167.854,530.0
1326.87,161.828,525.0
1383.16,155.112,501.0
1385.09,151.938,561.0
1350.45,152.03,561.0
1253.34,163.53,501.0
1538.96,153.594,490.0
1326.87,166.52,488.0
1465.35,154.928,492.0
1329.89,159.252,513.0
1170.59,166.934,680.0
1173.9,167.9,488.0
1688.46,146.096,537.0
1726.62,147.2,514.0
1266.23,162.334,547.0
1405.56,150.19,517.0
1412.0,156.63,490.0
1165.27,177.56,612.0
1632.18,150.466,501.0
1291.08,160.08,534.0
1287.98,154.054,609.0
1693.79,148.672,501.0
1449.78,158.194,488.0
1473.27,149.178,561.0
1957.39,146.418,534.0
1335.11,153.502,609.0
1362.18,158.654,477.0
1142.55,170.108,680.0
1345.14,152.398,511.0
1662.83,149.546,501.0
1498.65,154.836,477.0
1187.14,163.254,569.0
