330.11,60.858,406.0
422.99,65.274,324.0
381.59,59.754,399.0
291.67,64.722,405.0
275.22,65.274,442.0
327.09,57.27,465.0
339.59,62.974,390.0
348.73,62.376,375.0
281.56,64.86,409.0
343.54,59.064,427.0
340.22,61.318,402.0
349.23,68.494,328.0
324.02,63.02,402.0
320.52,61.548,412.0
277.61,63.48,442.0
288.04,64.584,421.0
296.8,70.61,334.0
315.38,69.736,334.0
292.06,64.86,388.0
377.83,61.824,374.0
357.33,62.652,365.0
342.02,59.754,416.0
350.24,61.962,388.0
334.58,60.444,419.0
349.37,58.374,432.0
331.63,73.37,311.0
294.68,72.404,324.0
299.06,62.514,441.0
311.45,65.458,377.0
383.91,66.102,324.0
401.69,65.826,324.0
382.39,64.446,338.0
374.13,60.72,390.0
302.74,59.478,497.0
353.75,71.07,321.0
378.21,66.93,324.0
296.16,61.41,462.0
357.25,72.542,311.0
314.3,57.408,521.0
313.66,66.102,364.0
438.25,59.616,399.0
381.13,63.066,351.0
280.03,68.172,405.0
318.84,68.816,338.0
370.08,56.304,453.0
301.41,70.058,340.0
381.31,70.012,321.0
334.69,63.204,377.0
368.3,59.064,424.0
348.21,57.408,453.0
295.47,67.988,361.0
350.82,56.442,523.0
309.4,60.582,438.0
372.1,58.512,425.0
299.09,60.49,514.0
387.17,60.858,375.0
333.31,59.064,432.0
322.32,58.236,465.0
326.65,72.634,321.0
374.1,61.272,385.0
312.31,63.756,390.0
307.94,78.062,311.0
352.33,60.72,396.0
357.8,66.102,334.0
317.45,58.788,470.0
340.6,67.298,338.0
405.81,60.628,391.0
374.85,62.974,361.0
318.01,67.62,348.0
354.79,64.584,352.0
381.68,58.098,427.0
307.14,57.822,534.0
322.56,61.134,425.0
316.43,57.684,504.0
301.62,60.904,480.0
368.4,57.408,438.0
370.77,55.89,470.0
333.62,62.33,396.0
295.23,65.964,378.0
351.95,57.96,449.0
334.2,60.03,428.0
311.08,59.478,453.0
329.32,58.236,453.0
275.85,63.618,473.0
376.33,62.238,361.0
297.64,67.712,373.0
466.39,59.478,391.0
367.54,55.89,483.0
289.73,65.55,388.0
387.6,60.444,396.0
379.87,70.794,311.0
416.72,64.308,340.0
304.26,58.788,504.0
348.67,61.134,390.0
329.53,56.994,482.0
367.15,55.752,500.0
403.48,69.828,311.0
282.39,62.238,459.0
298.24,68.954,350.0
436.23,57.408,427.0
313.88,62.238,403.0
314.56,64.446,385.0
333.06,58.788,449.0
371.2,60.168,398.0
350.71,65.412,348.0
300.17,61.962,452.0
385.12,59.202,402.0
342.97,64.308,361.0
387.05,60.72,388.0
299.46,62.652,424.0
311.44,60.168,451.0
363.27,57.684,432.0
417.86,65.55,324.0
375.42,63.894,348.0
349.58,63.894,361.0
347.53,59.892,406.0
360.48,59.34,408.0
313.61,66.93,359.0
359.94,56.994,470.0
426.66,69.276,311.0
283.36,69.46,395.0
343.84,65.55,350.0
337.09,65.826,348.0
368.7,56.856,455.0
379.51,58.374,412.0
379.11,65.274,334.0
284.73,65.964,399.0
380.62,64.86,347.0
419.3,63.894,347.0
360.97,67.206,324.0
