124.15,22.08,91.0
91.72,25.162,107.0
113.48,22.77,91.0
125.91,21.942,135.0
113.36,22.632,107.0
101.86,23.598,107.0
94.17,24.012,107.0
105.23,23.46,107.0
129.98,21.39,116.0
112.98,22.218,135.0
