332.35,67.988,360.0
325.15,69.828,327.0
322.81,67.574,385.0
315.29,69.644,362.0
335.73,67.574,360.0
332.27,70.84,311.0
404.84,67.206,333.0
318.06,70.61,337.0
334.08,69.874,323.0
325.44,68.678,362.0
347.97,68.586,336.0
397.57,67.206,341.0
322.05,69.092,362.0
328.21,69.644,337.0
330.76,67.436,372.0
335.66,70.426,311.0
398.53,64.722,372.0
350.26,68.448,333.0
345.29,68.31,345.0
342.9,65.412,385.0
413.17,65.136,360.0
325.51,71.392,311.0
338.09,69.552,323.0
328.54,69.414,327.0
343.85,67.62,349.0
332.96,66.608,385.0
355.54,65.688,372.0
379.62,68.172,323.0
348.68,67.896,345.0
316.48,70.058,349.0
322.96,69.782,349.0
361.12,69.138,311.0
347.49,67.482,358.0
313.88,73.094,336.0
345.67,66.378,360.0
323.28,69.552,339.0
316.81,69.828,339.0
329.58,67.022,385.0
410.4,64.17,385.0
339.51,65.826,385.0
370.34,68.034,333.0
415.7,67.896,311.0
414.63,67.896,321.0
411.16,67.344,323.0
364.45,65.136,385.0
412.93,66.93,336.0
330.48,67.712,372.0
368.17,68.31,323.0
312.68,70.61,362.0
367.57,67.068,358.0
356.12,67.206,358.0
368.76,67.482,345.0
357.31,67.62,345.0
313.87,71.024,349.0
315.45,71.576,337.0
336.69,68.034,349.0
305.44,72.404,362.0
306.63,72.818,349.0
330.4,70.564,323.0
408.63,64.584,372.0
402.07,66.24,358.0
338.28,68.586,337.0
400.5,65.412,360.0
344.09,65.826,372.0
332.06,68.264,360.0
378.67,65.964,360.0
365.51,67.758,337.0
316.59,72.818,311.0
320.2,68.54,385.0
306.58,73.646,336.0
376.56,67.482,333.0
375.9,64.998,385.0
315.62,69.414,352.0
374.98,66.93,345.0
377.2,68.172,327.0
311.79,71.99,349.0
346.57,69.414,311.0
348.24,66.24,360.0
396.61,67.62,323.0
375.61,67.62,339.0
307.77,74.06,323.0
341.6,69.276,323.0
323.19,70.334,336.0
