445.54,81.052,311.0
372.58,78.108,392.0
380.61,82.754,328.0
338.84,91.494,328.0
521.96,77.51,328.0
351.82,86.572,352.0
411.81,77.74,362.0
437.61,73.876,388.0
351.61,87.814,326.0
390.95,81.696,345.0
392.04,77.602,373.0
441.66,78.292,350.0
444.23,75.808,375.0
437.04,75.9,387.0
414.83,78.384,344.0
372.05,88.09,311.0
423.0,81.42,326.0
360.82,79.074,355.0
378.4,80.638,350.0
454.34,77.74,343.0
379.16,79.994,350.0
456.12,74.98,343.0
408.57,79.488,342.0
404.37,79.304,345.0
347.02,92.782,311.0
377.73,82.248,345.0
396.33,81.696,328.0
352.5,81.742,350.0
