323.0,62.79,377.0
321.02,71.484,311.0
296.06,69.506,334.0
370.12,60.168,394.0
284.43,68.862,361.0
365.43,69.138,311.0
393.89,63.48,338.0
287.52,66.654,377.0
328.37,60.72,393.0
319.49,60.72,403.0
310.37,62.514,401.0
327.13,61.134,387.0
271.04,65.412,452.0
377.87,58.926,403.0
332.48,64.032,351.0
367.83,62.652,351.0
283.68,67.758,377.0
326.0,59.892,403.0
337.22,70.656,311.0
294.62,70.288,340.0
315.11,66.516,334.0
286.8,69.69,351.0
323.92,65.55,348.0
333.75,65.412,338.0
350.19,62.79,351.0
295.2,61.824,428.0
289.09,62.79,411.0
331.63,62.514,367.0
291.18,61.548,452.0
306.61,73.968,311.0
295.35,68.448,350.0
364.01,63.48,348.0
377.09,58.374,442.0
369.09,64.032,338.0
318.16,62.79,387.0
331.21,58.236,472.0
309.62,61.41,442.0
340.93,57.684,506.0
390.07,64.308,334.0
332.13,70.104,321.0
304.23,73.14,321.0
314.26,60.306,458.0
353.95,69.828,311.0
288.87,59.616,512.0
304.61,67.39,351.0
317.09,67.206,324.0
282.26,62.1,494.0
339.06,64.446,338.0
320.41,58.788,458.0
352.85,65.688,324.0
291.96,67.39,367.0
288.8,60.72,462.0
276.58,67.344,393.0
288.0,66.01,385.0
296.72,63.48,393.0
332.64,61.272,377.0
294.34,62.652,403.0
314.24,72.312,311.0
317.48,60.582,436.0
297.19,66.93,353.0
374.64,58.926,420.0
291.24,60.444,479.0
391.72,63.756,338.0
367.76,59.064,432.0
322.77,59.892,420.0
287.5,62.238,452.0
300.57,59.754,495.0
320.63,61.962,387.0
303.83,63.894,377.0
317.02,63.894,375.0
325.22,59.34,442.0
272.9,63.342,495.0
370.48,65.55,324.0
378.2,60.168,393.0
323.89,63.756,367.0
271.1,64.308,479.0
395.41,65.136,324.0
368.89,60.582,377.0
351.45,64.17,338.0
286.79,65.274,393.0
360.87,68.862,321.0
321.86,61.548,393.0
317.02,61.548,403.0
348.87,69.276,321.0
272.51,63.204,512.0
335.41,62.238,361.0
297.73,69.276,340.0
271.57,68.632,443.0
309.95,64.998,353.0
387.29,61.272,361.0
278.87,62.514,462.0
297.09,64.768,385.0
280.28,61.41,495.0
316.62,61.41,420.0
303.91,64.86,363.0
341.66,56.718,570.0
310.0,61.824,420.0
279.17,64.308,441.0
299.47,65.596,375.0
271.93,69.322,430.0
306.41,61.134,452.0
283.0,68.77,375.0
277.83,66.654,401.0
282.72,61.134,512.0
349.05,61.548,367.0
386.15,60.03,377.0
323.16,60.03,403.0
393.24,65.412,324.0
307.58,64.17,363.0
317.08,60.444,453.0
372.81,64.86,334.0
306.01,65.688,348.0
312.26,71.622,321.0
334.93,59.064,436.0
367.37,58.926,449.0
303.87,63.066,385.0
340.77,60.444,393.0
325.37,65.964,334.0
297.9,63.894,387.0
294.8,61.686,436.0
331.38,64.584,348.0
330.26,58.374,501.0
349.46,66.102,324.0
391.48,60.858,367.0
370.15,61.962,364.0
392.62,62.1,351.0
328.6,70.656,321.0
328.27,67.068,324.0
385.77,59.616,399.0
375.38,57.684,489.0
290.67,63.342,403.0
373.68,61.41,367.0
332.44,57.822,522.0
316.24,58.65,560.0
302.43,78.798,311.0
283.43,69.828,361.0
284.41,64.446,403.0
322.65,64.17,361.0
386.94,57.96,483.0
384.5,58.236,468.0
280.0,64.032,411.0
307.53,62.652,401.0
306.2,64.722,367.0
297.02,75.256,324.0
336.68,63.618,348.0
322.35,64.722,353.0
367.75,59.34,427.0
288.66,63.204,436.0
306.52,59.202,519.0
331.57,58.926,456.0
305.25,67.206,334.0
307.23,67.896,324.0
281.25,63.342,452.0
330.11,63.204,361.0
268.66,64.584,462.0
372.92,62.928,348.0
295.59,61.962,411.0
313.76,59.754,472.0
336.65,61.824,367.0
278.45,65.274,436.0
337.79,63.066,351.0
293.52,73.784,334.0
326.67,62.1,377.0
275.45,65.826,411.0
294.82,66.102,363.0
301.29,61.134,461.0
