438.88,105.478,394.0
420.87,109.618,406.0
531.58,108.238,339.0
632.29,98.9,397.0
533.95,101.43,355.0
464.32,107.686,361.0
515.92,98.21,506.0
446.01,114.724,342.0
553.2,97.474,398.0
573.38,95.128,453.0
502.27,100.648,519.0
660.79,94.162,453.0
718.2,105.11,321.0
837.71,101.292,321.0
537.15,99.636,370.0
537.13,99.038,398.0
626.09,95.956,439.0
603.87,100.188,339.0
611.01,99.176,379.0
447.32,102.948,394.0
486.75,115.414,330.0
636.26,110.262,321.0
505.1,99.912,519.0
728.22,94.024,453.0
518.34,99.084,409.0
453.04,111.826,342.0
482.0,107.594,363.0
428.27,105.064,437.0
522.69,99.728,398.0
566.95,119.508,321.0
590.88,99.82,359.0
513.63,110.676,330.0
424.63,105.202,517.0
536.35,102.58,345.0
433.08,107.088,367.0
583.03,95.956,440.0
482.95,107.456,342.0
458.39,101.522,372.0
742.2,126.868,311.0
825.02,102.718,321.0
