534.72,97.29,713.0
577.52,99.636,586.0
518.61,112.884,508.0
529.04,100.188,605.0
577.63,102.396,547.0
501.86,106.95,535.0
512.3,103.362,554.0
475.95,108.33,578.0
558.9,102.81,547.0
620.33,104.052,530.0
479.0,109.02,553.0
481.68,99.912,729.0
481.25,102.672,627.0
618.89,101.016,555.0
511.84,106.674,530.0
464.16,109.572,571.0
587.97,100.464,567.0
505.95,103.776,556.0
552.25,103.776,542.0
606.42,97.98,624.0
523.34,101.016,586.0
727.52,102.948,541.0
565.88,103.086,542.0
511.08,101.154,604.0
614.36,102.534,542.0
553.63,100.878,579.0
481.74,103.5,620.0
470.85,103.362,646.0
496.91,104.19,565.0
658.38,97.704,681.0
497.73,108.606,531.0
557.68,100.602,574.0
495.57,99.498,685.0
507.61,107.64,530.0
640.28,98.808,590.0
482.36,106.812,559.0
586.43,110.814,508.0
488.98,101.706,605.0
463.01,103.914,643.0
485.78,112.884,523.0
465.92,104.742,641.0
531.81,101.154,567.0
486.05,103.5,570.0
544.12,111.642,508.0
491.18,107.916,542.0
540.17,98.532,634.0
485.64,101.292,677.0
491.77,102.396,590.0
515.44,105.018,542.0
542.45,105.708,541.0
529.67,98.532,688.0
496.42,101.016,611.0
496.1,101.844,592.0
531.68,101.016,571.0
605.24,99.636,579.0
491.94,99.36,727.0
578.95,98.256,636.0
569.25,105.294,531.0
494.47,104.466,547.0
484.18,100.878,685.0
482.96,105.708,578.0
533.83,103.362,543.0
466.08,111.366,531.0
522.58,100.188,616.0
511.54,102.534,556.0
512.93,104.052,543.0
487.84,100.464,619.0
472.72,103.638,634.0
586.51,107.088,519.0
583.85,104.19,534.0
551.6,108.054,519.0
579.92,104.604,534.0
462.62,103.776,666.0
504.02,111.642,519.0
465.32,110.538,543.0
464.81,109.986,555.0
491.73,107.64,556.0
494.32,100.188,624.0
538.11,108.606,519.0
481.9,107.778,550.0
608.41,98.394,607.0
605.62,100.05,569.0
649.74,100.602,556.0
482.53,103.776,604.0
548.15,100.188,589.0
502.21,105.57,542.0
561.09,99.912,594.0
604.61,98.946,590.0
580.42,98.394,621.0
531.11,99.222,658.0
641.04,99.636,567.0
506.02,102.672,567.0
497.13,102.672,571.0
528.29,103.776,547.0
534.96,97.842,699.0
639.95,99.912,574.0
531.83,112.332,508.0
494.24,101.568,613.0
485.79,110.262,535.0
486.33,103.224,586.0
549.91,102.396,554.0
477.67,113.436,519.0
641.23,103.362,530.0
470.1,106.95,584.0
547.26,99.222,608.0
463.78,109.158,579.0
481.98,106.398,570.0
508.74,99.774,619.0
482.99,100.464,707.0
528.06,103.224,554.0
525.55,109.296,519.0
478.86,109.158,567.0
588.73,98.946,606.0
760.0,97.566,681.0
485.49,103.776,578.0
565.26,111.504,508.0
547.59,105.156,541.0
491.72,105.57,565.0
575.16,107.916,519.0
505.93,102.58,571.0
593.1,100.188,574.0
518.95,102.396,556.0
466.29,107.778,601.0
494.92,99.084,699.0
656.21,109.71,508.0
638.68,98.532,604.0
550.41,102.948,547.0
677.11,109.02,508.0
517.31,100.602,605.0
642.44,101.154,547.0
616.82,106.674,519.0
496.75,102.258,581.0
470.45,110.262,544.0
546.08,98.808,616.0
482.09,104.466,596.0
483.8,105.156,586.0
507.2,100.74,608.0
546.57,99.636,601.0
589.05,98.118,612.0
477.32,105.432,605.0
498.3,103.362,566.0
479.42,101.844,651.0
493.55,115.782,508.0
533.45,102.948,554.0
598.88,102.672,542.0
604.91,100.74,563.0
554.39,101.706,560.0
581.0,97.566,686.0
525.51,100.74,597.0
470.88,102.81,658.0
480.06,116.334,508.0
580.8,98.808,610.0
528.66,99.774,616.0
493.25,104.604,550.0
469.61,106.122,593.0
497.02,99.912,677.0
532.44,101.844,556.0
534.98,99.912,606.0
532.47,105.984,530.0
577.27,99.36,595.0
535.23,100.188,594.0
516.99,106.122,530.0
534.39,100.74,586.0
548.23,105.846,530.0
564.49,101.568,555.0
466.72,105.018,627.0
470.64,102.258,675.0
630.48,110.124,508.0
467.17,108.744,588.0
503.04,98.256,729.0
528.41,99.498,628.0
500.49,98.118,745.0
471.34,111.228,531.0
514.61,114.678,508.0
516.6,110.4,521.0
563.86,100.878,566.0
510.53,101.43,571.0
494.52,101.292,600.0
526.92,101.982,567.0
530.86,98.946,670.0
488.26,109.434,542.0
556.75,100.464,584.0
465.27,106.674,624.0
581.69,97.428,699.0
466.07,106.95,616.0
564.01,100.464,575.0
504.23,98.67,711.0
562.19,99.36,606.0
515.8,101.016,601.0
640.41,98.946,580.0
473.62,104.328,620.0
481.0,102.396,639.0
607.02,101.568,547.0
479.83,101.706,679.0
536.51,98.946,666.0
532.87,99.084,614.0
