470.85,66.102,326.0
449.41,64.446,372.0
431.08,64.998,357.0
464.31,67.482,322.0
328.26,67.344,371.0
463.95,64.446,367.0
418.27,65.412,365.0
382.31,65.826,359.0
381.36,65.964,328.0
288.15,68.816,357.0
309.78,71.852,340.0
466.89,67.068,323.0
385.16,67.758,323.0
367.09,68.31,323.0
377.53,69.414,311.0
325.64,68.31,328.0
465.44,64.308,343.0
454.67,69.0,311.0
330.17,66.792,385.0
334.98,67.344,328.0
309.49,73.002,339.0
456.78,65.136,343.0
491.99,68.31,311.0
327.7,69.966,323.0
373.08,67.206,326.0
320.18,71.162,324.0
301.82,72.266,340.0
470.31,63.756,341.0
327.16,67.62,334.0
303.3,75.348,327.0
311.31,71.76,311.0
295.61,67.85,374.0
286.08,68.31,369.0
299.16,74.06,340.0
458.63,65.688,341.0
293.53,67.344,386.0
488.63,63.48,341.0
366.13,66.378,365.0
445.71,68.034,322.0
287.27,74.014,342.0
444.5,65.55,353.0
327.53,70.656,311.0
316.95,69.69,334.0
305.75,69.506,348.0
