407.71,85.882,410.0
653.48,91.77,343.0
535.61,95.91,321.0
411.63,95.726,358.0
409.19,85.146,416.0
511.68,96.232,338.0
489.0,88.228,379.0
377.73,93.104,366.0
413.44,91.54,387.0
348.2,98.762,434.0
513.66,86.066,385.0
646.03,94.806,321.0
459.21,94.484,353.0
442.52,93.61,358.0
366.2,94.622,428.0
382.61,87.86,396.0
398.36,85.376,416.0
621.66,92.0,358.0
368.44,96.186,403.0
350.22,94.806,420.0
366.92,97.75,383.0
365.73,86.48,431.0
468.97,92.506,358.0
385.39,87.078,416.0
516.52,90.068,367.0
601.5,93.794,337.0
469.04,95.818,345.0
348.69,97.244,465.0
501.83,88.136,385.0
687.98,94.76,321.0
494.09,104.052,311.0
371.33,99.038,353.0
670.95,92.92,337.0
611.82,93.012,343.0
377.87,88.274,396.0
386.43,86.158,398.0
368.66,91.724,428.0
448.54,93.426,362.0
522.49,92.46,358.0
458.11,86.25,390.0
416.0,100.786,321.0
529.25,93.38,343.0
376.47,89.976,400.0
487.39,92.644,352.0
