571.51,115.966,529.0
516.71,134.872,508.0
515.34,123.694,553.0
706.82,116.472,508.0
588.88,114.954,556.0
524.29,127.282,519.0
543.08,118.726,564.0
554.54,117.714,575.0
555.78,120.244,519.0
533.34,124.246,519.0
545.93,121.532,508.0
562.36,121.256,508.0
560.67,117.944,549.0
588.46,115.966,521.0
540.06,121.302,552.0
608.44,117.208,518.0
682.69,112.47,531.0
557.02,119.83,539.0
529.65,128.432,508.0
570.83,115.23,543.0
553.45,118.588,551.0
544.73,120.52,519.0
499.35,127.098,577.0
525.64,119.37,570.0
526.15,119.922,560.0
503.09,126.178,570.0
511.94,132.894,519.0
529.62,125.764,519.0
505.42,124.614,529.0
561.94,116.104,575.0
540.91,126.914,508.0
570.26,114.31,589.0
630.53,116.932,508.0
621.89,114.264,556.0
541.78,120.244,544.0
521.72,120.382,570.0
564.93,118.772,543.0
673.62,113.436,518.0
588.05,118.45,518.0
669.02,114.586,518.0
614.88,116.886,518.0
