691.74,83.306,349.0
430.34,96.462,311.0
369.82,87.124,445.0
420.96,83.306,355.0
331.39,95.404,506.0
360.48,89.562,401.0
368.68,90.574,339.0
343.4,88.55,411.0
429.89,86.296,324.0
416.59,84.41,355.0
356.43,87.492,407.0
376.55,89.47,375.0
375.93,89.976,349.0
389.28,89.562,339.0
349.38,93.886,349.0
393.25,100.05,323.0
385.76,86.894,422.0
391.16,88.964,339.0
439.49,85.606,324.0
357.25,94.254,339.0
351.24,91.816,407.0
339.92,97.658,459.0
338.75,87.584,498.0
354.93,97.888,339.0
434.45,85.1,338.0
356.09,87.124,498.0
364.08,90.252,381.0
478.39,92.506,311.0
409.75,86.342,338.0
374.18,90.114,361.0
360.04,87.032,498.0
379.67,92.874,324.0
419.68,86.02,349.0
486.72,84.87,338.0
373.05,87.124,401.0
490.48,84.272,324.0
424.6,85.514,336.0
