481.61,91.908,361.0
555.92,90.758,361.0
354.55,90.436,448.0
414.62,90.482,365.0
366.57,96.784,367.0
469.4,86.526,369.0
512.72,86.802,365.0
391.17,91.034,365.0
353.65,102.948,375.0
353.39,95.036,391.0
330.56,100.372,459.0
391.64,90.666,369.0
343.77,102.442,389.0
409.23,85.192,403.0
351.63,93.702,395.0
409.45,93.058,364.0
338.73,94.898,399.0
378.26,85.468,403.0
442.49,94.162,336.0
371.95,89.148,398.0
398.66,88.044,369.0
367.46,88.366,514.0
450.79,87.952,365.0
468.98,86.066,388.0
354.13,97.014,383.0
382.97,93.242,365.0
447.95,86.618,373.0
429.07,92.736,362.0
611.62,91.034,324.0
365.01,98.9,324.0
330.64,89.01,515.0
355.64,89.562,453.0
445.53,84.272,403.0
331.66,89.838,509.0
536.53,85.468,373.0
443.83,95.91,311.0
384.51,95.22,324.0
417.94,85.008,403.0
326.37,91.402,478.0
367.78,98.394,361.0
451.53,93.748,324.0
399.42,90.344,368.0
365.24,89.47,490.0
375.19,102.074,311.0
384.32,92.368,365.0
318.8,89.608,515.0
379.21,90.022,379.0
383.67,95.772,336.0
453.79,93.564,358.0
367.48,104.236,311.0
432.54,86.25,389.0
377.37,87.722,398.0
381.04,87.032,379.0
381.55,95.22,365.0
373.73,89.332,382.0
488.56,85.698,373.0
363.55,89.976,398.0
