94.67,24.56,91
87.37,23.64,122
129.47,20.84,147
94.67,24.56,91
92.78,22.49,122
95.67,24.56,91
124.15,22.08,91
94.67,24.56,91
94.67,24.56,91
94.67,24.56,91
87.37,23.64,122
111.96,21.14,122
94.67,24.56,91
